Poligonal,Ponto,Longitude,Latitude,Distância em km (em relação ao anterior)
20,17,-115.1311340332,42.9555587769,15.1377334517
20,18,-115.2103652954,42.9680404663,6.5950076799
20,19,-115.2930984497,42.9641418457,6.745748962
20,20,-115.3378982544,42.9769935608,3.9151157875
20,21,-115.3705291748,43.0024261475,3.8783496298
20,22,-115.4775009155,43.0391921997,9.6093146151
20,23,-115.5356826782,43.07396698,6.1071993832
20,24,-115.5669555664,43.1070594788,4.4709203801
20,25,-115.6509933472,43.139339447,7.7072935057
20,26,-115.7015838623,43.1530418396,4.3780415428
20,27,-115.7758560181,43.1805992126,6.7582007488
20,28,-115.7965927124,43.2176399231,4.4485285731
20,29,-115.8505020142,43.2658996582,6.9184646585
20,30,-116.0676956177,43.4359817505,25.8085628327
20,31,-116.1218261719,43.4891471863,7.3508244982
20,32,-116.1546325684,43.5366859436,5.9111210309
20,33,-116.1954421997,43.5537872314,3.7992797212
20,34,-116.2746658325,43.587020874,7.375170178
20,35,-116.3814315796,43.58801651,8.5997256354
20,36,-116.4635620117,43.5897445679,6.617502557
20,37,-116.5317840576,43.5922775269,5.5015630239
20,38,-116.5550994873,43.6019210815,2.1621848623
20,39,-116.6363067627,43.6613502502,9.2943071975
20,40,-116.6513900757,43.6809692383,2.4961525754
20,41,-116.683555603,43.7024497986,3.5204063014
20,42,-116.7433624268,43.8009300232,11.9578166199
20,43,-116.7634353638,43.8556098938,6.2897292874
20,44,-116.8007125854,43.8957557678,5.3717021597
20,45,-116.8977127075,43.9646377563,10.9089409051
20,46,-116.9046936035,43.9710235596,0.9035069075
20,47,-116.9345245361,44.0038375854,4.359955589
20,48,-116.9365844727,44.0084114075,0.5346049147
20,49,-116.9415054321,44.019329071,1.2761767698
20,50,-116.9879074097,44.0649032593,6.2798738162
20,51,-117.1185531616,44.1564331055,14.5732173704
20,52,-117.1428756714,44.2133750916,6.622025935
20,53,-117.1690368652,44.2306594849,2.835462491
20,54,-117.1722640991,44.2507133484,2.2446589378
20,55,-117.2111129761,44.2837715149,4.8042893043
20,56,-117.2439346313,44.3116760254,4.0559405191
20,57,-117.3060913086,44.3534812927,6.7859944649
20,58,-117.3240890503,44.3803367615,3.3112094146
20,59,-117.3231277466,44.4336891174,5.9330027479
20,60,-117.332244873,44.4587478638,2.8788645938
20,61,-117.3794403076,44.532043457,8.9686574866
20,62,-117.4523620605,44.6052513123,9.9816951914
20,63,-117.5281906128,44.6236724854,6.3420246789
20,64,-117.5586166382,44.6559410095,4.3208189394
20,65,-117.6538314819,44.6783180237,7.930258071
20,66,-117.7004089355,44.7113838196,5.2031982181
20,67,-117.759147644,44.7361526489,5.3963878816
20,68,-117.7978668213,44.7692222595,4.7822317335
20,69,-117.8008270264,44.8020553589,3.6583411462
20,70,-117.8163223267,44.8603782654,6.5993236689
20,71,-117.8318252563,44.9168777466,6.4000663662
20,72,-117.8998641968,44.9935836792,10.0703963178
20,73,-117.9178161621,45.0327301025,4.5759177463
20,74,-117.9774932861,45.1418991089,13.0117650257
20,75,-117.9765167236,45.1633720398,2.3889087037
20,76,-118.0060043335,45.1891899109,3.6856493715
20,77,-117.9981384277,45.2253341675,4.0660256731
20,78,-118.0326538086,45.2808074951,6.7341209932
20,79,-118.0578994751,45.3208122253,4.8668638056
20,80,-118.0873794556,45.3397712708,3.1233113254
20,81,-118.1409912109,45.3274459839,4.4091106348
20,82,-118.1774902344,45.3385543823,3.1089741007
20,83,-118.231918335,45.3362426758,4.2619850091
20,84,-118.2782821655,45.3536300659,4.1069673661
20,85,-118.3924255371,45.4777259827,16.4251206912
20,86,-118.4457397461,45.5091667175,5.4306442454
20,87,-118.4619445801,45.5368766785,3.3298068157
20,88,-118.4464111328,45.5704193115,3.9209746597
20,89,-118.4552383423,45.5872421265,1.9927787092
20,90,-118.6034240723,45.5782546997,11.5754660723
20,91,-118.6967391968,45.6393013,9.93813168
20,92,-118.7438735962,45.6483078003,3.7985419023
20,93,-118.8055725098,45.6410980225,4.8628276631
20,94,-118.8310546875,45.6439552307,2.006300047
20,95,-118.8905563354,45.6746940613,5.7503591943
20,96,-119.1677474976,45.7602005005,23.5267923529
21,1,-89.285446167,43.0995979309,2377.1180350633
21,2,-89.2749404907,43.0504570007,5.5304481319
21,3,-89.2606048584,43.0286102295,2.6941843781
21,4,-89.2206039429,43.002155304,4.3851969329
21,5,-89.1179580688,42.9841690063,8.5846021721
21,6,-89.0820159912,42.9199256897,7.7192470081
21,7,-89.0734024048,42.8967132568,2.6747410683
21,8,-89.0504150391,42.8725357056,3.2764884839
21,9,-89.0269546509,42.8288040161,5.2253131642
21,10,-88.9882965088,42.7327384949,11.1381778194
21,11,-88.9815826416,42.7127075195,2.2938725951
21,12,-88.9805908203,42.6781616211,3.8421837372
21,13,-88.9820251465,42.5816383362,10.733541029
21,14,-88.9717102051,42.534954071,5.2593535336
22,1,-71.1317825317,42.5005683899,1459.4230991599
22,2,-71.1744613647,42.5833396912,9.8455410608
22,3,-71.1937332153,42.5996742249,2.4058047329
22,4,-71.2035980225,42.6639976501,7.1978236569
23,1,-77.3891983032,42.3757247925,507.8419130103
23,2,-77.4064865112,42.3989181519,2.9440063199
23,3,-77.4107055664,42.4342689514,3.9460583165
23,4,-77.4373779297,42.4581184387,3.4383746621
23,5,-77.4567947388,42.4607887268,1.6202892062
23,6,-77.5496444702,42.5128517151,9.5645432777
23,7,-77.5924377441,42.5216827393,3.642159064
23,8,-77.6845703125,42.5450248718,7.9828692308
23,9,-77.8073577881,42.6488342285,15.3055104722
23,10,-77.8382720947,42.6888694763,5.119205805
23,11,-77.8369140625,42.7093811035,2.2834872655
23,12,-77.8215179443,42.7471389771,4.3827813938
23,13,-77.7341995239,42.8306503296,11.7047342488
23,14,-77.7173156738,42.9121246338,9.163416724
23,15,-77.7025222778,42.963054657,5.7897866924
23,16,-77.6678085327,43.0172767639,6.657591264
23,17,-77.6412887573,43.0494194031,4.1737662705
24,1,-84.4879226685,42.6815071106,559.3460957736
24,2,-84.2152252197,42.6625328064,22.3941410066
24,3,-84.1705703735,42.6507110596,3.8810797924
24,4,-84.0462646484,42.643737793,10.1962661219
24,5,-84.0020523071,42.6263923645,4.098888553
24,6,-83.9363098145,42.5903816223,6.7068253545
24,7,-83.8621902466,42.5812721252,6.1520475955
24,8,-83.7561340332,42.5360870361,10.0348934755
24,9,-83.6924591064,42.5223464966,5.4368259071
24,10,-83.6733932495,42.5119285583,1.9451785461
24,11,-83.6192321777,42.5186042786,4.5007575446
24,12,-83.5296020508,42.4953842163,7.7876619178
24,13,-83.4352111816,42.4914550781,7.7514413605
24,14,-83.4301605225,42.3997001648,10.2110940238
24,15,-83.3537979126,42.3906402588,6.3512122408
24,16,-83.2739944458,42.3922958374,6.5563368897
24,17,-83.2151184082,42.3757972717,5.1719884659
24,18,-83.1734085083,42.3828735352,3.515226148
24,19,-83.1414489746,42.3854103088,2.6400524035
24,20,-83.1325759888,42.3667564392,2.1985468717
24,21,-83.1070709229,42.3463783264,3.0865182708
25,1,-71.0596694946,42.3521232605,989.2125571168
25,2,-71.1059875488,42.3431625366,3.9347101664
25,3,-71.1723403931,42.3450813293,5.4574186196
25,4,-71.2697296143,42.3312568665,8.1510107509
26,1,-71.2697296143,42.3312568665,9.49352979660034E-005
26,2,-71.2728805542,42.3617782593,3.4036888364
26,3,-71.252532959,42.4208946228,6.7825087024
26,4,-71.2614517212,42.4469947815,2.9930819052
26,5,-71.2310943604,42.4754447937,4.0260690444
26,6,-71.2102737427,42.4827270508,1.8897540291
26,7,-71.1317825317,42.5005683899,6.7345218323
27,1,-84.9888305664,42.2958335876,1136.8307102445
27,2,-84.9659576416,42.3992042542,11.6469799414
27,3,-84.9681015015,42.4329338074,3.7546820994
27,4,-84.9566955566,42.4457206726,1.7022567799
27,5,-84.8867797852,42.4773902893,6.730147714
27,6,-84.8352432251,42.5123939514,5.7448556366
27,7,-84.8125534058,42.5716400146,6.8451012013
27,8,-84.8085861206,42.5842323303,1.4373880776
27,9,-84.4879226685,42.6815071106,28.3749970649
28,1,-71.2697296143,42.3312568665,1083.1313101699
28,2,-71.3592758179,42.3103904724,7.7190990332
28,3,-71.4344329834,42.3082618713,6.1847825923
28,4,-71.4703369141,42.2935142517,3.3776099785
28,5,-71.5608596802,42.259349823,8.3605924311
29,1,-71.3485641479,42.6079177856,42.4948068143
29,2,-71.383140564,42.5999794006,2.9643819579
29,3,-71.4529647827,42.564994812,6.9147681482
29,4,-71.4975891113,42.5363082886,4.8514717106
29,5,-71.5158004761,42.5143814087,2.8586430849
29,6,-71.5979995728,42.422744751,12.2181696493
29,7,-71.6091690063,42.3870429993,4.0744043582
29,8,-71.5958862305,42.358165741,3.3913383797
29,9,-71.5829467773,42.337474823,2.5345807936
29,10,-71.5703582764,42.2890625,5.4818177815
29,11,-71.5608596802,42.259349823,3.3950720208
30,1,-71.1304473877,42.2019042969,36.0085163412
30,2,-71.1765213013,42.2115516663,3.9435827902
30,3,-71.2139205933,42.2369041443,4.1750073142
30,4,-71.2214202881,42.2820549011,5.0583300892
30,5,-71.2697296143,42.3312568665,6.7612305709
31,1,-71.5608596802,42.259349823,25.2449186682
31,2,-71.6220932007,42.2273139954,6.1722592943
31,3,-71.7108764648,42.2220993042,7.3335062217
31,4,-71.7395172119,42.2180557251,2.4009708893
31,5,-71.772064209,42.2077140808,2.9167239785
31,6,-71.8132247925,42.1988754272,3.5299508468
31,7,-71.84765625,42.1871833801,3.1203080013
31,8,-71.9021224976,42.1676330566,4.9869512021
31,9,-72.0047531128,42.1510810852,8.6573990784
31,10,-72.0746994019,42.1285171509,6.289348008
32,1,-72.0746994019,42.1285171509,0
32,2,-72.1322784424,42.1270866394,4.7510782586
32,3,-72.1655578613,42.1557312012,4.2040436651
32,4,-72.198677063,42.167552948,3.0298192762
32,5,-72.2465133667,42.1609420776,4.0106248281
32,6,-72.3156204224,42.1700363159,5.7847847416
32,7,-72.3740234375,42.1612434387,4.9117829685
32,8,-72.4450454712,42.1684761047,5.9085901476
32,9,-72.5503768921,42.1642417908,8.6939162669
32,10,-72.6012878418,42.156627655,4.2809069946
32,11,-72.6305007935,42.1501274109,2.5142865788
32,12,-72.6397857666,42.1502227783,0.7655139647
33,1,-75.8961257935,42.1248550415,268.5003488382
33,2,-75.892288208,42.1430854797,2.0516830557
33,3,-75.8759765625,42.1578636169,2.1233253545
33,4,-75.8019256592,42.166633606,6.1809036751
33,5,-75.7434158325,42.1787948608,5.0077867294
33,6,-75.6286087036,42.1943702698,9.6163406033
33,7,-75.5730438232,42.2018737793,4.6526443671
33,8,-75.4993667603,42.2318229675,6.9212698442
33,9,-75.4787750244,42.254322052,3.0219455898
33,10,-75.466468811,42.2880859375,3.8885220194
33,11,-75.4449691772,42.2978668213,2.0760699198
33,12,-75.3928756714,42.2979812622,4.2844980194
33,13,-75.2905654907,42.3326644897,9.2541692511
33,14,-75.1925811768,42.3722229004,9.1749920181
33,15,-75.1035232544,42.4325332642,9.9219805776
33,16,-75.0670700073,42.446472168,3.3690745887
33,17,-75.0176010132,42.4636802673,4.4869096764
33,18,-74.9899215698,42.4843444824,3.230052772
33,19,-74.9434051514,42.4933280945,3.9428075148
33,20,-74.6170349121,42.6475296021,31.7535089579
33,21,-74.5229797363,42.6552200317,7.7394769171
33,22,-74.3890075684,42.6634140015,10.9930340396
33,23,-74.3006134033,42.6936454773,7.9696145431
33,24,-74.1946487427,42.714302063,8.9582190411
33,25,-74.0705413818,42.7576141357,11.2220159176
33,26,-73.9563140869,42.7439880371,9.449139949
33,27,-73.934463501,42.7485237122,1.854181909
34,1,-75.8961257935,42.1248550415,175.2787814105
34,2,-75.9099655151,42.1332855225,1.476940407
34,3,-75.9024200439,42.1742858887,4.6012679532
34,4,-75.8948287964,42.1912078857,1.9828786147
34,5,-75.8987808228,42.2224998474,3.4946998323
34,6,-75.9230194092,42.2475852966,3.4296778047
34,7,-75.9403533936,42.2914009094,5.0765555001
34,8,-75.976234436,42.3099479675,3.600179704
34,9,-75.9880447388,42.3324813843,2.6871660101
34,10,-75.9936218262,42.3973846436,7.2314442981
34,11,-76.0126266479,42.4529953003,6.3773427004
34,12,-76.0587921143,42.5004501343,6.4945110355
34,13,-76.0779876709,42.5596885681,6.772210267
34,14,-76.1146621704,42.5986480713,5.2710543398
34,15,-76.1308746338,42.6192932129,2.6514801561
34,16,-76.1466522217,42.6258544922,1.4828328025
34,17,-76.1709594727,42.6259078979,1.9887371056
34,18,-76.1632614136,42.6787757874,5.9122554835
34,19,-76.1669769287,42.6978034973,2.1374680603
34,20,-76.1277770996,42.8025779724,12.0820741482
34,21,-76.1306610107,42.8962135315,10.414453122
34,22,-76.1447525024,42.9269104004,3.6010924916
34,23,-76.1402816772,42.9442634583,1.9635976484
34,24,-76.1384963989,43.0079727173,7.0856350964
34,25,-76.1584854126,43.0658721924,6.6399374151
34,26,-76.1622161865,43.1049308777,4.3536825341
35,1,-88.9717102051,42.534954071,1045.6512487955
35,2,-88.9850616455,42.4929504395,4.7970791968
35,3,-88.9965362549,42.4574699402,4.055938637
35,4,-88.9942703247,42.4274711609,3.340890129
35,5,-88.9839324951,42.397441864,3.4452736833
35,6,-88.9605560303,42.368270874,3.7693317317
35,7,-88.9582443237,42.266494751,11.3185845401
35,8,-88.9596862793,42.2401542664,2.931331678
35,9,-88.9355316162,42.2391395569,1.9916589576
35,10,-88.9028167725,42.2249069214,3.1240087974
35,11,-88.7993545532,42.2252998352,8.5192919879
35,12,-88.625869751,42.1774597168,15.2482710204
35,13,-88.5167541504,42.1448745728,9.6962034915
35,14,-88.2978057861,42.0662651062,20.0663604808
35,15,-88.0377426147,42.0581359863,21.4880364242
36,1,-71.5608596802,42.259349823,1356.2131089616
36,2,-71.5251312256,42.1655197144,10.8404262053
36,3,-71.4332733154,42.0873947144,11.5262132624
36,4,-71.3878326416,42.0455932617,5.9728582362
36,5,-71.350692749,42.0307540894,3.4828419719
36,6,-71.3094406128,42.0267181396,3.4367138342
36,7,-71.2836990356,42.0211868286,2.213494354
37,1,-87.8773117065,41.9930915833,1368.8902739786
37,2,-87.8786697388,42.0144500732,2.3776051917
37,3,-87.8795776367,42.0285415649,1.5686961969
37,4,-87.8774032593,42.0425987244,1.5733664492
37,5,-87.8718719482,42.0943107605,5.7682147837
37,6,-87.8771362305,42.1070976257,1.486689837
37,7,-87.8812255859,42.1175956726,1.215090369
37,8,-87.8859634399,42.126739502,1.0892496486
37,9,-87.8864440918,42.132648468,0.6582415273
37,10,-87.8856811523,42.138999939,0.7090476857
37,11,-87.8823928833,42.1471366882,0.9445111038
38,1,-87.8773117065,41.9930915833,17.134168178
38,2,-87.9000396729,41.9983711243,1.9678350797
38,3,-87.9177932739,42.0053977966,1.6621025836
38,4,-87.9325027466,42.0105705261,1.3445842758
38,5,-87.9490127563,42.0180435181,1.5971645857
38,6,-87.9581756592,42.0226898193,0.9164369168
38,7,-87.9691543579,42.0291786194,1.1588607067
38,8,-87.9843902588,42.0389022827,1.6590455738
38,9,-87.9984359741,42.046333313,1.4241032416
38,10,-88.0119247437,42.0514831543,1.2523587822
38,11,-88.0217437744,42.054775238,0.8895215182
38,12,-88.0272750854,42.0562019348,0.4834452885
38,13,-88.0377426147,42.0581359863,0.8905523118
39,1,-87.924331665,41.8796768188,21.9473665511
39,2,-87.9248809814,41.9101028442,3.3835251648
39,3,-87.9250183105,41.9314575195,2.3745587368
39,4,-87.924331665,41.9346237183,0.3566176707
39,5,-87.9230117798,41.9382476807,0.4174939777
39,6,-87.9180297852,41.9404563904,0.479711358
39,7,-87.9112091064,41.9417304993,0.5816585613
39,8,-87.8956451416,41.94789505,1.4583609422
39,9,-87.8906173706,41.9519195557,0.6108542092
39,10,-87.8867950439,41.9568748474,0.6352253947
39,11,-87.8824005127,41.9599990845,0.5027199094
39,12,-87.8798751831,41.9626922607,0.3650755739
39,13,-87.8766098022,41.9703712463,0.89552757
39,14,-87.8751907349,41.9780731201,0.8644065281
39,15,-87.8773117065,41.9930915833,1.679152865
40,1,-88.0377426147,42.0581359863,15.0969546114
40,2,-88.0197601318,41.973449707,9.5331494608
40,3,-88.0078048706,41.9551429749,2.2629169811
40,4,-87.9705429077,41.9374504089,3.6561230238
40,5,-87.9461593628,41.9239883423,2.5118607459
40,6,-87.9415512085,41.9094009399,1.6662565753
40,7,-87.9401168823,41.8907623291,2.0759159217
40,8,-87.924331665,41.8796768188,1.7963892144
41,1,-87.924331665,41.8796768188,0
41,2,-87.8930130005,41.8742904663,2.661254728
41,3,-87.8048858643,41.8731613159,7.2978050967
41,4,-87.753074646,41.8742866516,4.2916750132
41,5,-87.6617355347,41.8780136108,7.5737288295
42,1,-87.9253082275,41.8637886047,21.8814167236
42,2,-87.924331665,41.8796768188,1.7685382689
43,1,-87.9515304565,41.8486633301,4.1189143919
43,2,-87.9408950806,41.8558044434,1.1859491129
43,3,-87.9253082275,41.8637886047,1.5666671116
44,1,-87.9246292114,41.839263916,2.7276008351
44,2,-87.9253082275,41.8637886047,2.7276008351
45,1,-87.9515304565,41.8486633301,2.7468281073
45,2,-87.935005188,41.8434753418,1.4854387983
45,3,-87.9246292114,41.839263916,0.9788294135
46,1,-71.4349212646,41.8071403503,1364.2878038213
46,2,-71.4186782837,41.8299789429,2.8742076546
46,3,-71.3935775757,41.858543396,3.7962642638
46,4,-71.376335144,41.8745498657,2.2817581933
46,5,-71.3671417236,41.8909263611,1.9736344604
46,6,-71.3571624756,41.9086837769,2.1403114938
46,7,-71.3255310059,41.9293823242,3.4852181641
46,8,-71.3179244995,41.9505729675,2.4388397695
46,9,-71.2836990356,42.0211868286,8.3459305838
47,1,-87.9091186523,41.7623252869,1374.2941934902
47,2,-87.8670730591,41.7708816528,3.6145713931
47,3,-87.8327178955,41.7917823792,3.6764063441
47,4,-87.7969741821,41.7931289673,2.9670383601
47,5,-87.7517471313,41.8038787842,3.9350417897
47,6,-87.6543655396,41.8302192688,8.5851865202
48,1,-87.9091186523,41.7623252869,22.4273418438
48,2,-87.9157180786,41.7701263428,1.0256824541
48,3,-87.9197158813,41.7837982178,1.5559684419
48,4,-87.9217376709,41.8033561707,2.1811944626
48,5,-87.9208755493,41.8142356873,1.2118554503
48,6,-87.9246292114,41.839263916,2.8003377321
49,1,-72.6979217529,41.7547988892,1260.6269247021
49,2,-72.6817932129,41.7614440918,1.5283165164
49,3,-72.6640319824,41.7894134521,3.4411771599
49,4,-72.6711196899,41.8376197815,5.3923876889
49,5,-72.6494674683,41.9059677124,7.8085400364
49,6,-72.6369400024,41.9158287048,1.5089473701
49,7,-72.6101074219,41.9314346313,2.8176945194
49,8,-72.5904541016,41.9575653076,3.3293514038
49,9,-72.5804672241,41.9937858582,4.1112840519
49,10,-72.5822601318,42.0215988159,3.0962056172
49,11,-72.5697860718,42.0931434631,8.0217834659
49,12,-72.5756912231,42.1068344116,1.5984224895
49,13,-72.5780181885,42.1141281128,0.8334285844
49,14,-72.5870819092,42.1246757507,1.3908322766
49,15,-72.6050033569,42.1257781982,1.4830768277
49,16,-72.6272277832,42.1278305054,1.8469800258
49,17,-72.6443710327,42.137096405,1.7492856063
49,18,-72.6397857666,42.1502227783,1.5077491057
50,1,-89.6544342041,41.7461738586,1405.5191126179
50,2,-89.6415176392,41.7489128113,1.114010423
50,3,-89.6273727417,41.7543869019,1.3218815696
50,4,-89.568321228,41.7753105164,5.4221804639
50,5,-89.4889144897,41.8048362732,7.3565341788
50,6,-89.4716720581,41.8107376099,1.5725584229
50,7,-89.4488830566,41.8170852661,2.0162242846
50,8,-89.4242477417,41.8197975159,2.0636673485
50,9,-89.3916015625,41.8197746277,2.7053100627
50,10,-89.3343200684,41.8219909668,4.7530890385
50,11,-89.2985839844,41.8242034912,2.9714109077
50,12,-89.2763977051,41.8282623291,1.8929280137
50,13,-89.2498931885,41.8341140747,2.2903468316
50,14,-89.2289199829,41.8399734497,1.8556681797
50,15,-89.2091751099,41.8490066528,1.9193820602
50,16,-89.1918869019,41.8566856384,1.6671525527
50,17,-89.172744751,41.865272522,1.8505865175
50,18,-89.1338195801,41.8828735352,3.770607196
50,19,-89.0992355347,41.8945732117,3.1445390131
50,20,-89.0862731934,41.8968009949,1.1011099022
50,21,-89.0764083862,41.896774292,0.816494087
50,22,-88.7626037598,41.8930931091,25.9768929804
50,23,-88.6781463623,41.8921279907,6.9916361756
50,24,-88.6615066528,41.8915672302,1.3787498782
50,25,-88.6405639648,41.8896102905,1.747152826
50,26,-88.6251907349,41.8863296509,1.3238366811
50,27,-88.6110687256,41.881690979,1.2778101573
